"id","name","name_short","starts_at_lt","ends_at_lt"
ea5dee9e-7297-4bea-a185-06e0db537e2d,Администрирование и защита распределенных систем,АЗРС,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"1d2702dd-4c7f-453c-b004-b4477d51c83e",Администрирование информационных систем,АИС,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
eb59a41a-6baa-43af-908a-cfafb678ab87,Администрирование информационных систем,АИС,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
f59fb85e-df49-49bb-a067-2e6171b7ead2,Администрирование операционных систем,АОС1,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
"9a499ef8-430d-49dd-9d16-0f2b2b1b64cb",Администрирование операционных систем,АОС1,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
dd27d6d4-73a1-423a-80bd-a670ab0b5714,Администрирование операционных систем,АОС1,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
a2d14635-5015-4525-b267-340e772dfd2f,Администрирование операционных систем,АОС1,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"568024df-7e8c-45fd-8d65-1d4e3974d87c",Администрирование операционных систем,АОС1,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"4442de06-58b2-4345-b29d-4de10f179dc7",Администрирование процессов и документационное обеспечение управление персоналом ,АПиДОУП ЗФО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"57a037cd-3c7f-4920-8001-26dbf29210ef",Администрирование процессов и документационное обеспечение управления персоналом ,АПиДОУП ЗФО,2022-02-07 00:00:00.000,2022-07-20 00:00:00.000
f1becdd4-e876-4789-8f9c-d11106c4f4d7,Администрирование экономических информационных систем,АЭИС,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
cc09840e-1f7a-4a80-842c-0574cc479f80,Азбука учета,АУ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
c61210d2-fb79-40f2-a12f-4767ab47c912,Азбука финансов,АФ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"4081ce0b-b828-4a05-b5ce-c8b94f9b8544",Азбука финансов,АФ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"74f34530-0a0a-4d68-b347-cf28e8005485","Азбука электронного обучения: выбираем, учимся, создаем  ",AЭО ЗФО,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"0b7a8cea-a347-40e9-9e5e-cde4f9a2eb73","Азбука электронного обучения: выбираем, учимся, создаем  ",AЭО,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
afbf8f86-992b-40c1-89ab-1e322cc369d3,"Азбука электронного обучения: выбираем, учимся, создаем  ",AЭО ЗФО,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"04093816-6543-4848-bdae-f10c04b30d46","Азбука электронного обучения: выбираем, учимся, создаем  ",AЭО ЗФО,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"3095a759-9c6b-43b8-a24f-a7a24afbfc76","Азбука электронного обучения: выбираем, учимся, создаем  ",AЭО,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"31041643-fc04-47da-9d68-846890384f3e",Академическая дискуссия и дебаты на английском языке,АДДА,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
b6ef4e87-7ed1-4c03-ad88-b588d1a027b0,Академическая дискуссия и дебаты на английском языке,АДДА,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
f46bb6a0-8729-4c40-a922-4693bf418e23,Академическое исследование лжи: профайлинг,Профайлинг,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
a84c068f-490c-42a2-a5f9-404a9b4d040e,Академическое письмо ,Академическое письмо ,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
"9a869a99-ac7e-4fa8-8849-f165eeef6e15",Академическое письмо (эссе),АП,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
dcada5a8-0de7-4996-8c38-72c4d3f591ec,Акарология,Акарология,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
b1f3fbe0-bb12-465e-8a7b-7e74beceb0ae,Акарология,Акарология,2022-03-01 00:00:00.000,2022-07-01 00:00:00.000
"23bcd641-7c2a-48e9-8727-57106dbbf49a",Акмеология профессиональной деятельности педагога по физической культуре,АПДПФК,2021-09-01 00:00:00.000,2022-01-17 00:00:00.000
"2f71fb70-926f-44da-8ef3-6a78d22af1f7",Акмеология  физической культуры,АФК,2021-09-01 00:00:00.000,2022-01-17 00:00:00.000
f3144e89-a2b6-417f-a7b6-996d5426f2f4,Акселерация бизнеса,АБ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"75622026-7383-4e24-8e43-484c719032b5",Активные процессы в современном русском языке,АП,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
a669a078-0686-4ced-aaae-048eec8e345f,Актуальные мировые проблемы /Global Issues,GI,2022-01-31 00:00:00.000,2022-04-18 00:00:00.000
"33c94dde-18cd-4bf9-bb2c-d186bcfb64de",Актуальные проблемы административного и финансового права,АПАиФП ОФО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
b95d9f96-9630-4d14-9a06-201d8584bd41,Актуальные проблемы административного и финансового права,АПАиФП ЗФО,2022-02-14 00:00:00.000,2022-07-17 00:00:00.000
eb92f499-0671-4b3a-82ac-9490a27fcb54,Актуальные проблемы конституционного и муниципального права,АПКМП ОФО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"41240c0c-679a-480e-a98b-a60fab9cbb11",Актуальные проблемы конституционного и муниципального права,АПКМП ЗФО,2022-02-14 00:00:00.000,2022-07-17 00:00:00.000
"4770d3e2-ec03-4fa3-94ef-5b9b3bb1b9ca",Актуальные проблемы международного права,АПМП ОФО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"2cb41552-acd0-4ae1-b86a-697ea61a0168",Актуальные проблемы международного права,АПМП ЗФО,2022-02-14 00:00:00.000,2022-07-17 00:00:00.000
a8df239a-7c41-416e-9062-3dc1856fc4af,Актуальные проблемы психологической науки,А-ля ГОСЫ,2022-02-14 00:00:00.000,2022-07-18 00:00:00.000
"78e0a15f-3b56-481d-ac4c-3029c1e3e89f",Актуальные проблемы психологической науки,А-ля ГОСЫ (ЗФО),2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
b7d2f0e2-1a48-4016-befe-9a7ddf49c929,Актуальные проблемы современной психологии -1,АктПрСоврПс-1,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"71ca26b4-5ae2-406a-91ed-8504088fc549",Актуальные проблемы современной психологии -2,АПСПс,2022-02-07 00:00:00.000,2022-07-11 00:00:00.000
"4227ec39-4de7-4379-8e79-fe441b3a846d",Актуальные проблемы уголовного и уголовно-процессуального права,АПУУПП ОФО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"96a63302-9e0b-4a86-904d-97c8f490f6c7",Актуальные проблемы уголовного и уголовно-процессуального права,АПУУПП,2022-02-14 00:00:00.000,2022-07-17 00:00:00.000
"8e81f164-a93e-473c-99e1-6a9fe5c2fe20",Актуальные проблемы цивилистики,АПЦ,2021-09-01 00:00:00.000,2022-03-01 00:00:00.000
ba7874e8-5177-4172-a0f7-cf9b00561468,Актуальные проблемы цивилистики и гражданского процесса,АПЦиГП ОФО,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"0fe8e561-5c10-438a-91c5-332c274ccc36",Актуальные проблемы цивилистики и гражданского процесса ,АПЦиГП ЗФО,2022-02-14 00:00:00.000,2022-07-17 00:00:00.000
"9c88f116-8d98-449b-844e-e04c3b66c9d7",Алгебра,Алг,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
a3297cd3-c142-41bf-a00b-7bb39f4fce22,Алгебра ,АЛГ,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
"235c9b99-1ce5-4729-ba0a-96e27c1edf10",Алгебра ,АЛГ ,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
abddb4a0-fe18-408e-9152-8e9108b07bc0,Алгебра ,Алг ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"01acad94-5657-43e6-8143-32c5bba3865a",Алгебра и математическая логика ,АлгМЛ,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
"21e1dc49-6edb-4fc8-8b39-c9ead5a32664",Алгебра и математическая логика ,АлгМЛ,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
b26cd923-b13d-40b3-bc26-74db71eda36b,Алгебраическая теория информации,АТИ,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
a0b9bb7c-5516-43ac-8123-8ead88c7a1be,Алгебра операторов,АО,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"772c4102-c35c-49d6-b981-2f65a8e735e3",Алгебра операторов,АО,2021-09-01 00:00:00.000,2022-01-24 00:00:00.000
cb7fd2d2-c0be-4f6a-8913-0c888d7b6169,Алгоритмы и технологии параллельных и распределенных вычислений,АТПРВ,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
"98327c74-abb5-4def-a29b-f22d75a4af46",Анализ внешнеэкономической деятельности,АВД,2021-09-01 00:00:00.000,2022-02-10 00:00:00.000
da33cb06-4e25-4e47-b851-5829d8e6214b,Анализ внешнеэкономической деятельности,АВД,2021-09-01 00:00:00.000,2022-02-28 00:00:00.000
"252ce472-2fb9-4049-8456-f4012db3fa80",Анализ данных,Анализ данных,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"75ba3550-ec4c-4b98-8d45-58d1ddb36078",Анализ данных,Анализ данных,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"9e317b37-b33b-4755-9998-d397583788f7",Анализ данных,АД,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"85b2a41b-a0f1-4047-aeee-550219e41ed9",Анализ данных,Анализ данных,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
c13213d2-cd26-4dde-8577-7871fa1689d3,Анализ данных в R,R,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"66c2da6a-d12a-4562-a2a3-56338ab1656b",Анализ данных в R,R,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"71c3dca0-164d-4b81-b00b-8ffc616a8578",Анализ данных в R,R,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"12a28731-4ded-44fd-a19e-36efb833c98d",Анализ данных в информационных системах,АДвИС,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"28d1df5a-bd6e-49f6-9487-c5731cd50203",Анализ данных в информационных системах,АДвИС,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"1d196819-5942-4838-8cec-d1f198349762",Анализ данных в социальных и гуманитарных науках,АДСиГН,2022-02-07 00:00:00.000,2022-07-11 00:00:00.000
cad5d1a3-5549-443d-9cc6-8cb2966e9e1e,Анализ данных и основы машинного обучения,АДМО,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"85bc14ce-bc1f-4618-8cba-46b726d913ae",Анализ и визуализация открытых данных,АиВОД,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
ed6ea4c7-75ee-4cc1-b11e-7f95424068fe,Анализ и визуализация открытых данных,АиВОД,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"88555549-e0fd-4c40-8124-9a93e9076db4",Анализ и визуализация открытых данных,АиВОД,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"5f600fdc-d4e0-4e25-ac17-773a474a99f0",Анализ и визуализация открытых данных,АиВОД,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
fc4dc7b8-3a72-4b04-a70a-16d0d47aac1c,Анализ и моделирование социальных явлений и процессов,АМСП,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"3777fc7c-ee62-40d3-8bf2-d7fed3c5cb15",Анализ инвестиционных проектов,АИП,2021-09-01 00:00:00.000,2022-01-24 00:00:00.000
ed2db1c2-d11b-4f3b-9156-04aa9ab39803,Анализ и прогнозирование в публичном управлении,АИП,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
b23784ac-8f21-4999-8587-ac902941b67e,Анализ и управление рисками информационной безопасности,АиУРИБ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
"86dee23b-214b-4358-a7e3-e603741ec123",Анализ и управление рисками информационной безопасности,АиУРИБ,2022-02-14 00:00:00.000,2022-07-25 00:00:00.000
e0f95d43-84dc-43cf-a969-2c223b893058,Анализ и управление рисками информационной безопасности,АиУРИБ,2022-02-21 00:00:00.000,2022-07-18 00:00:00.000
c884e91b-09ff-4913-bd04-e935b651f3d6,Анализ и управление стоимостью компании,АУСК,2021-09-01 00:00:00.000,2022-02-10 00:00:00.000
"795e8d19-6c21-4780-b35f-bb8d86c81b38",Анализ и управление стоимостью компании,АУСК,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
"4d9b9c46-9ced-4e10-9e18-2da6515126d6",Анализ кино // Film Analysis,Анализ кино // Film Analysis,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
"4fb18d2c-4e5c-4b9f-bed3-d287ca69cdd8", Анализ новых медиа. Часть 1 //  New Media Analysis 1, Анализ новых медиа. Часть 1 //  New Media Analysis 1,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
dcc38751-2e04-496a-81a3-207f8504a88e,Анализ постцифровых медиа / Post-digital media analysis,АнПЦМ,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
"19641349-feb2-46fa-b169-17503e3b9bc6",Анализ рынка экскурсионных услуг,АРЭУ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
b1a89495-fe8c-4d4b-bba2-09d23d9624f0,Анализ типологий финансовых махинаций и их влияние на достоверность бухгалтерской отчетности,АТФМ,2022-02-21 00:00:00.000,2022-07-14 00:00:00.000
"3261a650-33e4-4915-a6a1-6e5fd57b5289",Анализ типологий финансовых махинаций и их влияние на достоверность бухгалтерской отчетности,АТФМ,2021-09-01 00:00:00.000,2022-02-28 00:00:00.000
c5c399bc-bee1-47c0-ad15-b319df7ba0b7,Аналитическая геометрия,АГ,2021-09-01 00:00:00.000,2022-02-14 00:00:00.000
b6210a38-7e3c-49fa-b002-2112afc9d799,Аналитическая химия,АХ,2022-03-01 00:00:00.000,2022-07-01 00:00:00.000
"912b6608-3d22-4ee7-8cd6-2e4889d6d21b",Аналитическая химия,АХ,2021-09-01 00:00:00.000,2022-02-07 00:00:00.000
ec4e195b-20b8-443c-a4ef-513f88572e6b,Аналитическая химия  ,АХ,2022-02-14 00:00:00.000,2022-07-11 00:00:00.000
ba27010f-46c7-4424-925f-65084f2ab577,Аналитическое чтение,АЧ,2022-02-14 00:00:00.000,2022-09-01 00:00:00.000
"30d05602-133d-4e95-9851-1d0c1398dc0f",Аналитическое чтение,АЧ,2021-09-01 00:00:00.000,2022-02-06 00:00:00.000
"4d66186b-71f1-40c4-af91-3b1ed2a77f14",Анатомия и морфология человека,Анатомия,2021-09-01 00:00:00.000,2022-01-31 00:00:00.000
